date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:36:42	1742/1742	---M--	200	added ('OK')	image/svg+xml	etag:%22b8c24c4-6ce-5b43e9c9c1500%22	https://codervent.com/dashtreme/demo/vertical/assets/flags/1x1/au.svg	C:/Benim%20Web%20Sitem/Iskur%20Finance%20Project/codervent.com/dashtreme/demo/vertical/assets/flags/1x1/au.svg	(from https://codervent.com/dashtreme/demo/vertical/assets/css/icons.css)
13:36:42	14860/14860	---M--	200	added ('OK')	image/svg+xml	etag:%22b8c25c6-3a0c-5b43ea0a9ae00%22	https://codervent.com/dashtreme/demo/vertical/assets/flags/4x3/aw.svg	C:/Benim%20Web%20Sitem/Iskur%20Finance%20Project/codervent.com/dashtreme/demo/vertical/assets/flags/4x3/aw.svg	(from https://codervent.com/dashtreme/demo/vertical/assets/css/icons.css)
13:36:42	14380/14380	---M--	200	added ('OK')	image/svg+xml	etag:%22b8c24c5-382c-5b43e9c9c1500%22	https://codervent.com/dashtreme/demo/vertical/assets/flags/1x1/aw.svg	C:/Benim%20Web%20Sitem/Iskur%20Finance%20Project/codervent.com/dashtreme/demo/vertical/assets/flags/1x1/aw.svg	(from https://codervent.com/dashtreme/demo/vertical/assets/css/icons.css)
13:36:43	581/581	---M--	200	added ('OK')	image/svg+xml	etag:%22b8c25c7-245-5b43ea0a9ae00%22	https://codervent.com/dashtreme/demo/vertical/assets/flags/4x3/ax.svg	C:/Benim%20Web%20Sitem/Iskur%20Finance%20Project/codervent.com/dashtreme/demo/vertical/assets/flags/4x3/ax.svg	(from https://codervent.com/dashtreme/demo/vertical/assets/css/icons.css)
13:36:43	567/567	---M--	200	added ('OK')	image/svg+xml	etag:%22b8c24c6-237-5b43e9c9c1500%22	https://codervent.com/dashtreme/demo/vertical/assets/flags/1x1/ax.svg	C:/Benim%20Web%20Sitem/Iskur%20Finance%20Project/codervent.com/dashtreme/demo/vertical/assets/flags/1x1/ax.svg	(from https://codervent.com/dashtreme/demo/vertical/assets/css/icons.css)
13:36:43	563/563	---M--	200	added ('OK')	image/svg+xml	etag:%22b8c25c8-233-5b43ea0a9ae00%22	https://codervent.com/dashtreme/demo/vertical/assets/flags/4x3/az.svg	C:/Benim%20Web%20Sitem/Iskur%20Finance%20Project/codervent.com/dashtreme/demo/vertical/assets/flags/4x3/az.svg	(from https://codervent.com/dashtreme/demo/vertical/assets/css/icons.css)
13:36:44	607/607	---M--	200	added ('OK')	image/svg+xml	etag:%22b8c24c7-25f-5b43e9c7d9080%22	https://codervent.com/dashtreme/demo/vertical/assets/flags/1x1/az.svg	C:/Benim%20Web%20Sitem/Iskur%20Finance%20Project/codervent.com/dashtreme/demo/vertical/assets/flags/1x1/az.svg	(from https://codervent.com/dashtreme/demo/vertical/assets/css/icons.css)
13:36:44	1792/1792	---M--	200	added ('OK')	image/svg+xml	etag:%22b8c25c9-700-5b43ea0a9ae00%22	https://codervent.com/dashtreme/demo/vertical/assets/flags/4x3/ba.svg	C:/Benim%20Web%20Sitem/Iskur%20Finance%20Project/codervent.com/dashtreme/demo/vertical/assets/flags/4x3/ba.svg	(from https://codervent.com/dashtreme/demo/vertical/assets/css/icons.css)
13:36:44	1731/1731	---M--	200	added ('OK')	image/svg+xml	etag:%22b8c24c8-6c3-5b43e9c7d9080%22	https://codervent.com/dashtreme/demo/vertical/assets/flags/1x1/ba.svg	C:/Benim%20Web%20Sitem/Iskur%20Finance%20Project/codervent.com/dashtreme/demo/vertical/assets/flags/1x1/ba.svg	(from https://codervent.com/dashtreme/demo/vertical/assets/css/icons.css)
13:36:45	773/773	---M--	200	added ('OK')	image/svg+xml	etag:%22b8c25ca-305-5b43ea0a9ae00%22	https://codervent.com/dashtreme/demo/vertical/assets/flags/4x3/bb.svg	C:/Benim%20Web%20Sitem/Iskur%20Finance%20Project/codervent.com/dashtreme/demo/vertical/assets/flags/4x3/bb.svg	(from https://codervent.com/dashtreme/demo/vertical/assets/css/icons.css)
13:36:45	769/769	---M--	200	added ('OK')	image/svg+xml	etag:%22b8c24c9-301-5b43e9c7d9080%22	https://codervent.com/dashtreme/demo/vertical/assets/flags/1x1/bb.svg	C:/Benim%20Web%20Sitem/Iskur%20Finance%20Project/codervent.com/dashtreme/demo/vertical/assets/flags/1x1/bb.svg	(from https://codervent.com/dashtreme/demo/vertical/assets/css/icons.css)
13:36:45	197/197	---M--	200	added ('OK')	image/svg+xml	etag:%22b8c25cb-c5-5b43ea0a9ae00%22	https://codervent.com/dashtreme/demo/vertical/assets/flags/4x3/bd.svg	C:/Benim%20Web%20Sitem/Iskur%20Finance%20Project/codervent.com/dashtreme/demo/vertical/assets/flags/4x3/bd.svg	(from https://codervent.com/dashtreme/demo/vertical/assets/css/icons.css)
13:36:46	201/201	---M--	200	added ('OK')	image/svg+xml	etag:%22b8c24ca-c9-5b43e9c7d9080%22	https://codervent.com/dashtreme/demo/vertical/assets/flags/1x1/bd.svg	C:/Benim%20Web%20Sitem/Iskur%20Finance%20Project/codervent.com/dashtreme/demo/vertical/assets/flags/1x1/bd.svg	(from https://codervent.com/dashtreme/demo/vertical/assets/css/icons.css)
13:36:46	325/325	---M--	200	added ('OK')	image/svg+xml	etag:%22b8c25cc-145-5b43ea0a9ae00%22	https://codervent.com/dashtreme/demo/vertical/assets/flags/4x3/be.svg	C:/Benim%20Web%20Sitem/Iskur%20Finance%20Project/codervent.com/dashtreme/demo/vertical/assets/flags/4x3/be.svg	(from https://codervent.com/dashtreme/demo/vertical/assets/css/icons.css)
13:36:47	325/325	---M--	200	added ('OK')	image/svg+xml	etag:%22b8c24cb-145-5b43e9c7d9080%22	https://codervent.com/dashtreme/demo/vertical/assets/flags/1x1/be.svg	C:/Benim%20Web%20Sitem/Iskur%20Finance%20Project/codervent.com/dashtreme/demo/vertical/assets/flags/1x1/be.svg	(from https://codervent.com/dashtreme/demo/vertical/assets/css/icons.css)
13:36:47	442/442	---M--	200	added ('OK')	image/svg+xml	etag:%22b8c25cd-1ba-5b43ea0a9ae00%22	https://codervent.com/dashtreme/demo/vertical/assets/flags/4x3/bf.svg	C:/Benim%20Web%20Sitem/Iskur%20Finance%20Project/codervent.com/dashtreme/demo/vertical/assets/flags/4x3/bf.svg	(from https://codervent.com/dashtreme/demo/vertical/assets/css/icons.css)
13:36:47	454/454	---M--	200	added ('OK')	image/svg+xml	etag:%22b8c24cc-1c6-5b43e9c7d9080%22	https://codervent.com/dashtreme/demo/vertical/assets/flags/1x1/bf.svg	C:/Benim%20Web%20Sitem/Iskur%20Finance%20Project/codervent.com/dashtreme/demo/vertical/assets/flags/1x1/bf.svg	(from https://codervent.com/dashtreme/demo/vertical/assets/css/icons.css)
13:36:48	312/312	---M--	200	added ('OK')	image/svg+xml	etag:%22b8c25ce-138-5b43ea08b2980%22	https://codervent.com/dashtreme/demo/vertical/assets/flags/4x3/bg.svg	C:/Benim%20Web%20Sitem/Iskur%20Finance%20Project/codervent.com/dashtreme/demo/vertical/assets/flags/4x3/bg.svg	(from https://codervent.com/dashtreme/demo/vertical/assets/css/icons.css)
13:36:50	316/316	---M--	200	added ('OK')	image/svg+xml	etag:%22b8c24cd-13c-5b43e9c7d9080%22	https://codervent.com/dashtreme/demo/vertical/assets/flags/1x1/bg.svg	C:/Benim%20Web%20Sitem/Iskur%20Finance%20Project/codervent.com/dashtreme/demo/vertical/assets/flags/1x1/bg.svg	(from https://codervent.com/dashtreme/demo/vertical/assets/css/icons.css)
13:36:50	621/621	---M--	200	added ('OK')	image/svg+xml	etag:%22b8c25cf-26d-5b43ea0a9ae00%22	https://codervent.com/dashtreme/demo/vertical/assets/flags/4x3/bh.svg	C:/Benim%20Web%20Sitem/Iskur%20Finance%20Project/codervent.com/dashtreme/demo/vertical/assets/flags/4x3/bh.svg	(from https://codervent.com/dashtreme/demo/vertical/assets/css/icons.css)
13:36:51	688/688	---M--	200	added ('OK')	image/svg+xml	etag:%22b8c24ce-2b0-5b43e9c5f0c00%22	https://codervent.com/dashtreme/demo/vertical/assets/flags/1x1/bh.svg	C:/Benim%20Web%20Sitem/Iskur%20Finance%20Project/codervent.com/dashtreme/demo/vertical/assets/flags/1x1/bh.svg	(from https://codervent.com/dashtreme/demo/vertical/assets/css/icons.css)
13:36:51	1332/1332	---M--	200	added ('OK')	image/svg+xml	etag:%22b8c25d0-534-5b43ea08b2980%22	https://codervent.com/dashtreme/demo/vertical/assets/flags/4x3/bi.svg	C:/Benim%20Web%20Sitem/Iskur%20Finance%20Project/codervent.com/dashtreme/demo/vertical/assets/flags/4x3/bi.svg	(from https://codervent.com/dashtreme/demo/vertical/assets/css/icons.css)
13:36:51	1263/1263	---M--	200	added ('OK')	image/svg+xml	etag:%22b8c24cf-4ef-5b43e9c5f0c00%22	https://codervent.com/dashtreme/demo/vertical/assets/flags/1x1/bi.svg	C:/Benim%20Web%20Sitem/Iskur%20Finance%20Project/codervent.com/dashtreme/demo/vertical/assets/flags/1x1/bi.svg	(from https://codervent.com/dashtreme/demo/vertical/assets/css/icons.css)
13:36:52	517/517	---M--	200	added ('OK')	image/svg+xml	etag:%22b8c25d1-205-5b43ea08b2980%22	https://codervent.com/dashtreme/demo/vertical/assets/flags/4x3/bj.svg	C:/Benim%20Web%20Sitem/Iskur%20Finance%20Project/codervent.com/dashtreme/demo/vertical/assets/flags/4x3/bj.svg	(from https://codervent.com/dashtreme/demo/vertical/assets/css/icons.css)
13:36:52	518/518	---M--	200	added ('OK')	image/svg+xml	etag:%22b8c24d0-206-5b43e9c5f0c00%22	https://codervent.com/dashtreme/demo/vertical/assets/flags/1x1/bj.svg	C:/Benim%20Web%20Sitem/Iskur%20Finance%20Project/codervent.com/dashtreme/demo/vertical/assets/flags/1x1/bj.svg	(from https://codervent.com/dashtreme/demo/vertical/assets/css/icons.css)
13:36:53	322/322	---M--	200	added ('OK')	image/svg+xml	etag:%22b8c25d2-142-5b43ea08b2980%22	https://codervent.com/dashtreme/demo/vertical/assets/flags/4x3/bl.svg	C:/Benim%20Web%20Sitem/Iskur%20Finance%20Project/codervent.com/dashtreme/demo/vertical/assets/flags/4x3/bl.svg	(from https://codervent.com/dashtreme/demo/vertical/assets/css/icons.css)
13:36:53	312/312	---M--	200	added ('OK')	image/svg+xml	etag:%22b8c24d1-138-5b43e9c5f0c00%22	https://codervent.com/dashtreme/demo/vertical/assets/flags/1x1/bl.svg	C:/Benim%20Web%20Sitem/Iskur%20Finance%20Project/codervent.com/dashtreme/demo/vertical/assets/flags/1x1/bl.svg	(from https://codervent.com/dashtreme/demo/vertical/assets/css/icons.css)
13:36:55	32207/32207	---M--	200	added ('OK')	image/svg+xml	etag:%22b8c25d3-7dcf-5b43ea08b2980%22	https://codervent.com/dashtreme/demo/vertical/assets/flags/4x3/bm.svg	C:/Benim%20Web%20Sitem/Iskur%20Finance%20Project/codervent.com/dashtreme/demo/vertical/assets/flags/4x3/bm.svg	(from https://codervent.com/dashtreme/demo/vertical/assets/css/icons.css)
13:36:55	31719/31719	---M--	200	added ('OK')	image/svg+xml	etag:%22b8c24d2-7be7-5b43e9c5f0c00%22	https://codervent.com/dashtreme/demo/vertical/assets/flags/1x1/bm.svg	C:/Benim%20Web%20Sitem/Iskur%20Finance%20Project/codervent.com/dashtreme/demo/vertical/assets/flags/1x1/bm.svg	(from https://codervent.com/dashtreme/demo/vertical/assets/css/icons.css)
13:36:56	21852/21852	---M--	200	added ('OK')	image/svg+xml	etag:%22b8c25d4-555c-5b43ea08b2980%22	https://codervent.com/dashtreme/demo/vertical/assets/flags/4x3/bn.svg	C:/Benim%20Web%20Sitem/Iskur%20Finance%20Project/codervent.com/dashtreme/demo/vertical/assets/flags/4x3/bn.svg	(from https://codervent.com/dashtreme/demo/vertical/assets/css/icons.css)
13:36:56	22157/22157	---M--	200	added ('OK')	image/svg+xml	etag:%22b8c24d3-568d-5b43e9c5f0c00%22	https://codervent.com/dashtreme/demo/vertical/assets/flags/1x1/bn.svg	C:/Benim%20Web%20Sitem/Iskur%20Finance%20Project/codervent.com/dashtreme/demo/vertical/assets/flags/1x1/bn.svg	(from https://codervent.com/dashtreme/demo/vertical/assets/css/icons.css)
13:36:58	191245/191245	---M--	200	added ('OK')	image/svg+xml	etag:%22b8c24d4-2eb0d-5b43e9c5f0c00%22	https://codervent.com/dashtreme/demo/vertical/assets/flags/1x1/bo.svg	C:/Benim%20Web%20Sitem/Iskur%20Finance%20Project/codervent.com/dashtreme/demo/vertical/assets/flags/1x1/bo.svg	(from https://codervent.com/dashtreme/demo/vertical/assets/css/icons.css)
13:36:58	232/232	---M--	200	added ('OK')	image/svg+xml	etag:%22b8c25d6-e8-5b43ea08b2980%22	https://codervent.com/dashtreme/demo/vertical/assets/flags/4x3/bq.svg	C:/Benim%20Web%20Sitem/Iskur%20Finance%20Project/codervent.com/dashtreme/demo/vertical/assets/flags/4x3/bq.svg	(from https://codervent.com/dashtreme/demo/vertical/assets/css/icons.css)
13:36:58	236/236	---M--	200	added ('OK')	image/svg+xml	etag:%22b8c24d5-ec-5b43e9c5f0c00%22	https://codervent.com/dashtreme/demo/vertical/assets/flags/1x1/bq.svg	C:/Benim%20Web%20Sitem/Iskur%20Finance%20Project/codervent.com/dashtreme/demo/vertical/assets/flags/1x1/bq.svg	(from https://codervent.com/dashtreme/demo/vertical/assets/css/icons.css)
13:36:59	12503/12503	---M--	200	added ('OK')	image/svg+xml	etag:%22b8c25d7-30d7-5b43ea08b2980%22	https://codervent.com/dashtreme/demo/vertical/assets/flags/4x3/br.svg	C:/Benim%20Web%20Sitem/Iskur%20Finance%20Project/codervent.com/dashtreme/demo/vertical/assets/flags/4x3/br.svg	(from https://codervent.com/dashtreme/demo/vertical/assets/css/icons.css)
13:36:59	12252/12252	---M--	200	added ('OK')	image/svg+xml	etag:%22b8c24d6-2fdc-5b43e9c5f0c00%22	https://codervent.com/dashtreme/demo/vertical/assets/flags/1x1/br.svg	C:/Benim%20Web%20Sitem/Iskur%20Finance%20Project/codervent.com/dashtreme/demo/vertical/assets/flags/1x1/br.svg	(from https://codervent.com/dashtreme/demo/vertical/assets/css/icons.css)
13:36:59	609/609	---M--	200	added ('OK')	image/svg+xml	etag:%22b8c25d8-261-5b43ea06ca500%22	https://codervent.com/dashtreme/demo/vertical/assets/flags/4x3/bs.svg	C:/Benim%20Web%20Sitem/Iskur%20Finance%20Project/codervent.com/dashtreme/demo/vertical/assets/flags/4x3/bs.svg	(from https://codervent.com/dashtreme/demo/vertical/assets/css/icons.css)
13:37:00	659/659	---M--	200	added ('OK')	image/svg+xml	etag:%22b8c24d7-293-5b43e9c408780%22	https://codervent.com/dashtreme/demo/vertical/assets/flags/1x1/bs.svg	C:/Benim%20Web%20Sitem/Iskur%20Finance%20Project/codervent.com/dashtreme/demo/vertical/assets/flags/1x1/bs.svg	(from https://codervent.com/dashtreme/demo/vertical/assets/css/icons.css)
13:37:01	190212/190212	---M--	200	added ('OK')	image/svg+xml	etag:%22b8c25d5-2e704-5b43ea08b2980%22	https://codervent.com/dashtreme/demo/vertical/assets/flags/4x3/bo.svg	C:/Benim%20Web%20Sitem/Iskur%20Finance%20Project/codervent.com/dashtreme/demo/vertical/assets/flags/4x3/bo.svg	(from https://codervent.com/dashtreme/demo/vertical/assets/css/icons.css)
13:37:01	38284/38284	---M--	200	added ('OK')	image/svg+xml	etag:%22b8c25d9-958c-5b43ea06ca500%22	https://codervent.com/dashtreme/demo/vertical/assets/flags/4x3/bt.svg	C:/Benim%20Web%20Sitem/Iskur%20Finance%20Project/codervent.com/dashtreme/demo/vertical/assets/flags/4x3/bt.svg	(from https://codervent.com/dashtreme/demo/vertical/assets/css/icons.css)
13:37:01	648/648	---M--	200	added ('OK')	image/svg+xml	etag:%22b8c25da-288-5b43ea06ca500%22	https://codervent.com/dashtreme/demo/vertical/assets/flags/4x3/bv.svg	C:/Benim%20Web%20Sitem/Iskur%20Finance%20Project/codervent.com/dashtreme/demo/vertical/assets/flags/4x3/bv.svg	(from https://codervent.com/dashtreme/demo/vertical/assets/css/icons.css)
13:37:01	38554/38554	---M--	200	added ('OK')	image/svg+xml	etag:%22b8c24d8-969a-5b43e9c408780%22	https://codervent.com/dashtreme/demo/vertical/assets/flags/1x1/bt.svg	C:/Benim%20Web%20Sitem/Iskur%20Finance%20Project/codervent.com/dashtreme/demo/vertical/assets/flags/1x1/bt.svg	(from https://codervent.com/dashtreme/demo/vertical/assets/css/icons.css)
13:37:02	648/648	---M--	200	added ('OK')	image/svg+xml	etag:%22b8c24d9-288-5b43e9c408780%22	https://codervent.com/dashtreme/demo/vertical/assets/flags/1x1/bv.svg	C:/Benim%20Web%20Sitem/Iskur%20Finance%20Project/codervent.com/dashtreme/demo/vertical/assets/flags/1x1/bv.svg	(from https://codervent.com/dashtreme/demo/vertical/assets/css/icons.css)
13:37:02	268/268	---M--	200	added ('OK')	image/svg+xml	etag:%22b8c25db-10c-5b43ea06ca500%22	https://codervent.com/dashtreme/demo/vertical/assets/flags/4x3/bw.svg	C:/Benim%20Web%20Sitem/Iskur%20Finance%20Project/codervent.com/dashtreme/demo/vertical/assets/flags/4x3/bw.svg	(from https://codervent.com/dashtreme/demo/vertical/assets/css/icons.css)
13:37:02	292/292	---M--	200	added ('OK')	image/svg+xml	etag:%22b8c24da-124-5b43e9c408780%22	https://codervent.com/dashtreme/demo/vertical/assets/flags/1x1/bw.svg	C:/Benim%20Web%20Sitem/Iskur%20Finance%20Project/codervent.com/dashtreme/demo/vertical/assets/flags/1x1/bw.svg	(from https://codervent.com/dashtreme/demo/vertical/assets/css/icons.css)
13:37:03	9127/9127	---M--	200	added ('OK')	image/svg+xml	etag:%22b8c25dc-23a7-5b43ea06ca500%22	https://codervent.com/dashtreme/demo/vertical/assets/flags/4x3/by.svg	C:/Benim%20Web%20Sitem/Iskur%20Finance%20Project/codervent.com/dashtreme/demo/vertical/assets/flags/4x3/by.svg	(from https://codervent.com/dashtreme/demo/vertical/assets/css/icons.css)
13:37:03	9048/9048	---M--	200	added ('OK')	image/svg+xml	etag:%22b8c24db-2358-5b43e9c408780%22	https://codervent.com/dashtreme/demo/vertical/assets/flags/1x1/by.svg	C:/Benim%20Web%20Sitem/Iskur%20Finance%20Project/codervent.com/dashtreme/demo/vertical/assets/flags/1x1/by.svg	(from https://codervent.com/dashtreme/demo/vertical/assets/css/icons.css)
13:37:05	76277/76277	---M--	200	added ('OK')	image/svg+xml	etag:%22b8c25dd-129f5-5b43ea06ca500%22	https://codervent.com/dashtreme/demo/vertical/assets/flags/4x3/bz.svg	C:/Benim%20Web%20Sitem/Iskur%20Finance%20Project/codervent.com/dashtreme/demo/vertical/assets/flags/4x3/bz.svg	(from https://codervent.com/dashtreme/demo/vertical/assets/css/icons.css)
13:37:05	76899/76899	---M--	200	added ('OK')	image/svg+xml	etag:%22b8c24dc-12c63-5b43e9c408780%22	https://codervent.com/dashtreme/demo/vertical/assets/flags/1x1/bz.svg	C:/Benim%20Web%20Sitem/Iskur%20Finance%20Project/codervent.com/dashtreme/demo/vertical/assets/flags/1x1/bz.svg	(from https://codervent.com/dashtreme/demo/vertical/assets/css/icons.css)
13:37:05	964/964	---M--	200	added ('OK')	image/svg+xml	etag:%22b8c25de-3c4-5b43ea06ca500%22	https://codervent.com/dashtreme/demo/vertical/assets/flags/4x3/ca.svg	C:/Benim%20Web%20Sitem/Iskur%20Finance%20Project/codervent.com/dashtreme/demo/vertical/assets/flags/4x3/ca.svg	(from https://codervent.com/dashtreme/demo/vertical/assets/css/icons.css)
13:37:06	964/964	---M--	200	added ('OK')	image/svg+xml	etag:%22b8c24dd-3c4-5b43e9c408780%22	https://codervent.com/dashtreme/demo/vertical/assets/flags/1x1/ca.svg	C:/Benim%20Web%20Sitem/Iskur%20Finance%20Project/codervent.com/dashtreme/demo/vertical/assets/flags/1x1/ca.svg	(from https://codervent.com/dashtreme/demo/vertical/assets/css/icons.css)
13:37:06	4344/4344	---M--	200	added ('OK')	image/svg+xml	etag:%22b8c25df-10f8-5b43ea06ca500%22	https://codervent.com/dashtreme/demo/vertical/assets/flags/4x3/cc.svg	C:/Benim%20Web%20Sitem/Iskur%20Finance%20Project/codervent.com/dashtreme/demo/vertical/assets/flags/4x3/cc.svg	(from https://codervent.com/dashtreme/demo/vertical/assets/css/icons.css)
13:37:07	4325/4325	---M--	200	added ('OK')	image/svg+xml	etag:%22b8c24de-10e5-5b43e9c408780%22	https://codervent.com/dashtreme/demo/vertical/assets/flags/1x1/cc.svg	C:/Benim%20Web%20Sitem/Iskur%20Finance%20Project/codervent.com/dashtreme/demo/vertical/assets/flags/1x1/cc.svg	(from https://codervent.com/dashtreme/demo/vertical/assets/css/icons.css)
13:37:07	357/357	---M--	200	added ('OK')	image/svg+xml	etag:%22b8c25e0-165-5b43ea04e2080%22	https://codervent.com/dashtreme/demo/vertical/assets/flags/4x3/cd.svg	C:/Benim%20Web%20Sitem/Iskur%20Finance%20Project/codervent.com/dashtreme/demo/vertical/assets/flags/4x3/cd.svg	(from https://codervent.com/dashtreme/demo/vertical/assets/css/icons.css)
13:37:07	524/524	---M--	200	added ('OK')	image/svg+xml	etag:%22b8c24df-20c-5b43e9c220300%22	https://codervent.com/dashtreme/demo/vertical/assets/flags/1x1/cd.svg	C:/Benim%20Web%20Sitem/Iskur%20Finance%20Project/codervent.com/dashtreme/demo/vertical/assets/flags/1x1/cd.svg	(from https://codervent.com/dashtreme/demo/vertical/assets/css/icons.css)
13:37:08	772/772	---M--	200	added ('OK')	image/svg+xml	etag:%22b8c25e1-304-5b43ea04e2080%22	https://codervent.com/dashtreme/demo/vertical/assets/flags/4x3/cf.svg	C:/Benim%20Web%20Sitem/Iskur%20Finance%20Project/codervent.com/dashtreme/demo/vertical/assets/flags/4x3/cf.svg	(from https://codervent.com/dashtreme/demo/vertical/assets/css/icons.css)
13:37:08	694/694	---M--	200	added ('OK')	image/svg+xml	etag:%22b8c24e0-2b6-5b43e9c220300%22	https://codervent.com/dashtreme/demo/vertical/assets/flags/1x1/cf.svg	C:/Benim%20Web%20Sitem/Iskur%20Finance%20Project/codervent.com/dashtreme/demo/vertical/assets/flags/1x1/cf.svg	(from https://codervent.com/dashtreme/demo/vertical/assets/css/icons.css)
13:37:09	504/504	---M--	200	added ('OK')	image/svg+xml	etag:%22b8c25e2-1f8-5b43ea04e2080%22	https://codervent.com/dashtreme/demo/vertical/assets/flags/4x3/cg.svg	C:/Benim%20Web%20Sitem/Iskur%20Finance%20Project/codervent.com/dashtreme/demo/vertical/assets/flags/4x3/cg.svg	(from https://codervent.com/dashtreme/demo/vertical/assets/css/icons.css)
13:37:09	519/519	---M--	200	added ('OK')	image/svg+xml	etag:%22b8c24e1-207-5b43e9c220300%22	https://codervent.com/dashtreme/demo/vertical/assets/flags/1x1/cg.svg	C:/Benim%20Web%20Sitem/Iskur%20Finance%20Project/codervent.com/dashtreme/demo/vertical/assets/flags/1x1/cg.svg	(from https://codervent.com/dashtreme/demo/vertical/assets/css/icons.css)
13:37:09	333/333	---M--	200	added ('OK')	image/svg+xml	etag:%22b8c25e3-14d-5b43ea04e2080%22	https://codervent.com/dashtreme/demo/vertical/assets/flags/4x3/ch.svg	C:/Benim%20Web%20Sitem/Iskur%20Finance%20Project/codervent.com/dashtreme/demo/vertical/assets/flags/4x3/ch.svg	(from https://codervent.com/dashtreme/demo/vertical/assets/css/icons.css)
13:37:10	351/351	---M--	200	added ('OK')	image/svg+xml	etag:%22b8c24e2-15f-5b43e9c220300%22	https://codervent.com/dashtreme/demo/vertical/assets/flags/1x1/ch.svg	C:/Benim%20Web%20Sitem/Iskur%20Finance%20Project/codervent.com/dashtreme/demo/vertical/assets/flags/1x1/ch.svg	(from https://codervent.com/dashtreme/demo/vertical/assets/css/icons.css)
13:37:10	299/299	---M--	200	added ('OK')	image/svg+xml	etag:%22b8c25e4-12b-5b43ea04e2080%22	https://codervent.com/dashtreme/demo/vertical/assets/flags/4x3/ci.svg	C:/Benim%20Web%20Sitem/Iskur%20Finance%20Project/codervent.com/dashtreme/demo/vertical/assets/flags/4x3/ci.svg	(from https://codervent.com/dashtreme/demo/vertical/assets/css/icons.css)
13:37:10	312/312	---M--	200	added ('OK')	image/svg+xml	etag:%22b8c24e3-138-5b43e9c220300%22	https://codervent.com/dashtreme/demo/vertical/assets/flags/1x1/ci.svg	C:/Benim%20Web%20Sitem/Iskur%20Finance%20Project/codervent.com/dashtreme/demo/vertical/assets/flags/1x1/ci.svg	(from https://codervent.com/dashtreme/demo/vertical/assets/css/icons.css)
13:37:11	2648/2648	---M--	200	added ('OK')	image/svg+xml	etag:%22b8c25e5-a58-5b43ea04e2080%22	https://codervent.com/dashtreme/demo/vertical/assets/flags/4x3/ck.svg	C:/Benim%20Web%20Sitem/Iskur%20Finance%20Project/codervent.com/dashtreme/demo/vertical/assets/flags/4x3/ck.svg	(from https://codervent.com/dashtreme/demo/vertical/assets/css/icons.css)
13:37:11	2535/2535	---M--	200	added ('OK')	image/svg+xml	etag:%22b8c24e4-9e7-5b43e9c220300%22	https://codervent.com/dashtreme/demo/vertical/assets/flags/1x1/ck.svg	C:/Benim%20Web%20Sitem/Iskur%20Finance%20Project/codervent.com/dashtreme/demo/vertical/assets/flags/1x1/ck.svg	(from https://codervent.com/dashtreme/demo/vertical/assets/css/icons.css)
13:37:12	636/636	---M--	200	added ('OK')	image/svg+xml	etag:%22b8c25e6-27c-5b43ea04e2080%22	https://codervent.com/dashtreme/demo/vertical/assets/flags/4x3/cl.svg	C:/Benim%20Web%20Sitem/Iskur%20Finance%20Project/codervent.com/dashtreme/demo/vertical/assets/flags/4x3/cl.svg	(from https://codervent.com/dashtreme/demo/vertical/assets/css/icons.css)
13:37:12	666/666	---M--	200	added ('OK')	image/svg+xml	etag:%22b8c24e5-29a-5b43e9c220300%22	https://codervent.com/dashtreme/demo/vertical/assets/flags/1x1/cl.svg	C:/Benim%20Web%20Sitem/Iskur%20Finance%20Project/codervent.com/dashtreme/demo/vertical/assets/flags/1x1/cl.svg	(from https://codervent.com/dashtreme/demo/vertical/assets/css/icons.css)
13:37:12	862/862	---M--	200	added ('OK')	image/svg+xml	etag:%22b8c25e7-35e-5b43ea04e2080%22	https://codervent.com/dashtreme/demo/vertical/assets/flags/4x3/cm.svg	C:/Benim%20Web%20Sitem/Iskur%20Finance%20Project/codervent.com/dashtreme/demo/vertical/assets/flags/4x3/cm.svg	(from https://codervent.com/dashtreme/demo/vertical/assets/css/icons.css)
13:37:13	862/862	---M--	200	added ('OK')	image/svg+xml	etag:%22b8c24e6-35e-5b43e9c220300%22	https://codervent.com/dashtreme/demo/vertical/assets/flags/1x1/cm.svg	C:/Benim%20Web%20Sitem/Iskur%20Finance%20Project/codervent.com/dashtreme/demo/vertical/assets/flags/1x1/cm.svg	(from https://codervent.com/dashtreme/demo/vertical/assets/css/icons.css)
13:37:13	859/859	---M--	200	added ('OK')	image/svg+xml	etag:%22b8c25e8-35b-5b43ea04e2080%22	https://codervent.com/dashtreme/demo/vertical/assets/flags/4x3/cn.svg	C:/Benim%20Web%20Sitem/Iskur%20Finance%20Project/codervent.com/dashtreme/demo/vertical/assets/flags/4x3/cn.svg	(from https://codervent.com/dashtreme/demo/vertical/assets/css/icons.css)
13:37:14	803/803	---M--	200	added ('OK')	image/svg+xml	etag:%22b8c24e7-323-5b43e9c220300%22	https://codervent.com/dashtreme/demo/vertical/assets/flags/1x1/cn.svg	C:/Benim%20Web%20Sitem/Iskur%20Finance%20Project/codervent.com/dashtreme/demo/vertical/assets/flags/1x1/cn.svg	(from https://codervent.com/dashtreme/demo/vertical/assets/css/icons.css)
